,"Hole Depth,ft","Rate Of Penetration,ft/hr","Rotary RPM,rev/min","Rotary Torque,in/lb","Weight on Bit,kDaN","Differential Pressure,kPa","Gamma,API","Inclination,degree"
12542,15610,249.41,93.18,21.24,20.7,4570.6,117.71,89.6
12543,15611,247.97,96.14,21.014,20.8,4495.5,117.71,89.6
12544,15612,214.02,98.4,20.562,20.0,4400.4,120.69,89.6
12545,15613,216.94,92.12,20.506,20.9,4430.0,113.24,89.6
12546,15614,207.81,99.27,18.924,20.9,4100.1,134.1,89.6
12547,15615,243.15,92.74,20.28,20.2,4029.2,113.24,89.6
12548,15616,262.03,93.13,20.619,20.7,4290.3,113.24,89.6
12549,15617,248.31,97.98,20.675,20.4,4285.3,123.67,89.6
12550,15618,197.68,92.71,20.223,20.1,4334.4,120.69,89.6
12551,15619,211.63,97.12,20.732,20.3,4212.7,116.22,89.6
12552,15620,226.66,96.28,20.958,21.0,4231.7,120.69,89.6
12553,15629,203.85,97.7,20.223,20.8,4092.4,119.2,89.6
12554,15630,208.42,91.87,20.732,20.9,4063.0,128.14,89.6
12555,15631,198.16,91.62,20.449,20.5,4222.4,128.14,89.6
12556,15632,173.58,91.54,20.167,20.5,4121.4,108.77,89.6
12557,15633,184.73,93.96,20.675,20.5,3990.2,108.77,89.6
12558,15634,187.26,97.9,20.336,20.6,4082.5,113.24,89.6
12559,15635,199.52,90.75,20.223,20.9,4084.1,117.71,89.6
12560,15636,193.58,98.99,20.223,20.4,4118.4,119.2,89.6
12561,15637,178.99,95.67,19.376,20.1,4007.4,119.2,89.6
12562,15638,186.6,95.56,19.602,20.4,3899.6,123.67,89.6
12563,15639,202.23,96.31,20.11,20.7,3993.9,110.26,89.6
12564,15640,203.85,92.71,20.11,20.7,4097.8,110.26,89.6
12565,15641,188.57,97.23,19.884,20.3,4150.1,114.73,89.6
12566,15642,176.92,96.34,19.602,20.4,4031.2,105.79,89.6
12567,15643,207.99,97.12,19.715,20.6,3908.7,105.79,89.6
12568,15644,215.32,97.12,19.828,21.6,4015.2,110.26,89.6
12569,15645,139.27,102.25,17.964000000000006,20.3,3877.6,113.24,89.6
12570,15646,144.8,93.15,17.116,20.2,3648.7,113.24,89.6
12571,15647,226.26,98.4,19.094,19.9,3533.7,117.71,89.6
12572,15648,231.22,94.41,19.602,20.3,3863.7,117.71,89.6
12573,15649,196.05,100.52,19.32,19.9,4040.7,131.12,89.6
12574,15650,166.96,98.4,18.359,19.0,3826.4,123.67,89.6
12575,15651,190.23,100.08,18.924,19.5,3799.4,125.16,89.6
12576,15652,200.04,99.35,18.811,20.2,3902.1,125.16,89.6
12577,15653,199.83,94.22,19.546,20.1,3937.3,113.24,89.6
12578,15654,181.4,98.65,18.416,19.7,3874.8,113.24,89.6
12579,15655,181.91,88.6,18.585,19.7,3781.2,126.65,89.6
12580,15656,192.3,95.95,19.094,20.3,3880.1,119.2,89.6
12581,15657,220.26,95.92,19.32,20.5,3894.9,119.2,89.6
12582,15658,220.09,98.26,19.659,20.7,3984.4,117.71,89.6
12583,15659,177.59,99.58,19.094,19.9,4010.1,122.18,89.6
12584,15660,206.07,91.84,19.32,20.2,3951.5,123.67,89.6
12585,15661,209.21,97.03,19.376,20.4,3931.3,116.22,89.6
12586,15662,208.59,95.19,19.884,20.8,4010.6,116.22,89.6
12587,15663,184.56,100.61,19.037,20.5,3933.1,107.28,89.6
12588,15664,168.37,98.18,18.585,20.0,3872.5,107.28,89.6
12589,15665,175.32,97.7,18.698,20.4,3736.8,114.73,89.6
12590,15666,185.16,97.43,19.037,20.9,3754.6,114.73,89.6
12591,15667,172.67,99.24,18.981,20.6,3740.3,119.2,89.6
12592,15668,133.64,91.03,15.139,13.8,1156.6,119.2,89.6
12593,15669,180.46,97.54,17.116,16.4,2183.3,119.2,89.6
12594,15670,228.63,88.55,18.359,17.9,2840.4,110.26,89.6
12595,15671,265.72,96.39,20.28,19.9,3402.8,108.77,89.6
12596,15672,268.59,99.13,21.297,20.2,3807.6,108.77,89.6
12597,15673,228.87,92.48,21.692,20.1,4042.3,119.2,89.6
12598,15674,217.27,97.73,21.297,20.4,4185.6,119.2,89.6
12599,15675,231.96,97.93,20.506,20.7,4316.6,119.2,89.6
12600,15676,230.61,100.16,20.562,21.3,4340.5,117.71,89.6
12601,15677,184.36,99.44,18.303,20.5,3907.7,108.77,89.6
12602,15678,193.41,93.07,18.868,19.4,3846.9,108.77,89.6
12603,15679,253.54,95.22,20.223,19.6,3870.7,116.22,89.6
12604,15680,270.96,96.62,20.901,20.6,4106.0,116.22,89.6
12605,15681,271.12,91.23,20.619,20.3,4296.9,116.22,89.6
12606,15682,208.33,99.07,19.546,19.6,4273.4,116.22,89.6
12607,15683,209.11,92.48,20.223,18.9,4118.3,122.18,90.3
12608,15684,237.88,94.35,20.223,19.7,4123.7,117.71,90.3
12609,15685,238.12,96.92,20.11,20.0,4187.1,117.71,90.3
12610,15686,220.39,94.49,20.11,20.1,4255.0,131.12,90.3
12611,15687,192.17,100.97,19.433,19.3,4141.2,131.12,90.3
12612,15688,170.15,95.02,19.15,18.8,3985.3,131.12,90.3
12613,15689,204.72,98.1,19.489,19.4,3993.9,131.12,90.3
12614,15690,233.5,98.63,19.997,20.0,3990.5,131.12,90.3
12615,15691,234.78,92.34,20.845,20.2,4290.9,125.16,90.3
12616,15692,213.91,98.74,20.11,19.9,4251.3,122.18,90.3
12617,15693,206.83,90.89,20.675,19.9,4202.4,122.18,90.3
12618,15694,215.08,95.64,20.901,20.2,4185.5,116.22,90.3
12619,15695,214.78,98.32,20.619,20.5,4402.5,113.24,90.3
12620,15696,212.82,89.86,20.901,20.6,4271.2,113.24,90.3
12621,15697,198.0,97.68,20.619,20.4,4331.0,120.69,90.3
12622,15698,191.35,95.75,20.336,20.2,4331.0,125.16,90.3
12623,15699,192.06,95.95,19.997,20.1,4245.3,125.16,90.3
12624,15700,225.33,98.63,20.28,20.5,4262.4,111.75,90.3
12625,15701,232.2,90.42,20.788,20.8,4303.0,131.12,90.3
12626,15702,219.79,98.6,20.393,20.4,4335.9,126.65,90.3
12627,15703,213.59,95.44,20.506,20.1,4327.1,126.65,90.3
12628,15704,220.04,94.02,20.845,20.4,4325.8,119.2,90.3
12629,15705,230.65,96.73,21.071,20.8,4314.4,126.65,90.3
12630,15706,232.09,89.86,20.901,20.8,4326.4,120.69,90.3
12631,15707,214.92,101.0,21.014,21.3,4360.3,125.16,90.3
12632,15708,169.64,97.06,18.924,20.3,4311.1,125.16,90.3
12633,15709,212.0,100.94,18.868,20.6,3856.6,125.16,90.3
12634,15710,250.24,93.66,20.167,20.0,3922.1,128.14,90.3
12635,15711,267.48,90.33,20.901,20.7,4093.3,111.75,90.3
12636,15712,257.13,98.24,20.732,20.4,4306.6,128.14,90.3
12637,15713,194.85,93.8,19.941,19.7,4202.6,119.2,90.3
12638,15714,211.22,93.21,20.449,20.0,4218.3,119.2,90.3
12639,15722,235.18,93.91,20.901,20.7,4376.5,119.2,90.3
12640,15723,221.94,97.7,20.449,20.2,4356.0,117.71,90.3
12641,15724,217.66,92.96,20.336,20.2,4320.5,117.71,90.3
12642,15725,224.17,96.34,20.449,20.2,4444.4,117.71,90.3
12643,15726,237.94,96.39,20.28,20.6,4422.6,132.61,90.3
12644,15727,237.82,91.34,20.28,20.7,4419.2,122.18,90.3
12645,15728,231.73,97.9,20.845,20.6,4417.3,122.18,90.3
12646,15729,212.17,97.03,20.393,20.3,4463.8,135.59,90.3
12647,15730,209.12,91.54,20.393,20.3,4393.7,129.63,90.3
12648,15731,222.67,96.81,20.28,20.4,4302.1,129.63,90.3
12649,15732,236.94,96.81,20.393,21.0,4352.5,123.67,90.3
12650,15733,231.98,96.64,20.619,20.6,4349.2,131.12,90.3
12651,15734,193.0,101.11,20.223,20.5,4250.4,125.16,90.3
12652,15735,201.36,88.72,20.11,20.1,4221.8,141.55,90.3
12653,15736,205.39,98.79,20.336,20.4,4250.3,141.55,90.3
12654,15737,205.65,98.79,20.11,20.7,4260.9,140.06,90.3
12655,15738,200.71,96.39,20.28,20.7,4193.9,140.06,90.3
12656,15739,184.85,98.04,19.546,20.9,4154.4,140.06,90.3
12657,15740,177.09,99.77,17.851,20.7,3740.3,123.67,90.3
12658,15741,202.53,100.36,18.981,20.9,3746.4,123.67,90.3
12659,15742,243.86,90.47,19.828,20.9,3885.0,114.73,90.3
12660,15743,235.66,98.96,19.659,20.5,3968.8,125.16,90.3
12661,15747,221.52,90.03,19.659,20.9,4074.7,128.14,90.3
12662,15748,178.79,97.37,19.32,20.1,4005.6,126.65,90.3
12663,15749,194.01,94.3,19.15,20.3,4105.0,126.65,90.3
12664,15750,196.49,96.31,18.868,20.4,4054.5,132.61,90.3
12665,15751,215.92,95.44,19.659,20.6,4168.6,122.18,90.3
12666,15752,219.67,95.53,19.941,20.7,4168.6,122.18,90.3
12667,15753,192.64,98.93,19.546,20.6,4388.2,131.12,90.3
12668,15754,172.3,93.77,19.207,20.2,4680.1,128.14,90.3
12669,15755,213.79,99.3,19.828,20.5,4918.3,116.22,90.3
12670,15756,224.57,93.63,19.828,20.9,4931.4,116.22,90.3
12671,15757,213.85,96.2,19.263,20.7,4890.9,125.16,90.3
12672,15758,188.77,98.18,18.529,20.2,4640.4,125.16,90.3
12673,15759,191.76,97.17,18.698,20.6,4138.5,125.16,90.3
12674,15760,162.2,94.69,19.037,20.6,4011.3,125.16,90.3
12675,15761,162.81,100.27,19.659,20.4,4034.7,122.18,90.3
12676,15762,153.28,96.5,17.907,20.2,4000.0,117.71,90.3
12677,15763,95.92,101.33,15.478,13.1,1936.1,120.69,90.3
12678,15764,162.22,99.07,15.139,15.3,2308.8,120.69,90.3
12679,15765,213.48,93.91,17.738,18.2,2769.7,110.26,90.3
12680,15766,253.09,98.74,20.223,19.7,3507.3,111.75,90.3
12681,15767,255.29,93.38,20.675,20.1,3915.9,111.75,90.3
12682,15768,196.6,97.84,20.619,20.0,4122.1,111.75,90.3
12683,15769,190.27,96.5,20.167,20.3,4234.8,116.22,90.3
12684,15770,187.24,101.98,20.28,20.5,4188.1,114.73,90.3
12685,15771,112.55,97.84,17.794,20.0,4020.1,129.63,90.3
12686,15772,195.07,99.3,18.472,20.1,3574.6,129.63,90.3
12687,15773,238.3,93.46,19.941,20.4,3798.2,114.73,90.3
12688,15774,242.95,99.46,20.619,20.4,4115.1,114.73,90.3
12689,15775,167.82,96.0,19.828,19.7,4147.4,104.3,89.2
12690,15776,206.44,100.89,20.28,20.3,4182.5,108.77,89.2
12691,15777,211.79,95.58,21.24,20.5,4185.6,111.75,89.2
12692,15778,211.01,91.0,21.523000000000003,20.7,4382.2,111.75,89.2
12693,15779,191.87,98.91,20.845,20.4,4408.6,101.32,89.2
12694,15780,173.52,91.37,20.506,20.2,4297.8,125.16,89.2
12695,15781,204.84,99.07,20.619,20.5,4295.8,107.28,89.2
12696,15782,208.75,94.86,20.958,20.9,4453.6,107.28,89.2
12697,15783,194.84,99.52,21.071,20.7,4390.5,104.3,89.2
12698,15784,178.09,98.68,20.223,20.0,4409.0,104.3,89.2
12699,15785,200.09,94.22,20.788,20.3,4389.8,99.83,89.2
12700,15786,206.61,98.79,21.014,20.5,4362.5,113.24,89.2
12701,15787,209.39,92.26,21.184,20.7,4537.1,107.28,89.2
12702,15788,202.52,98.77,21.184,20.4,4565.3,107.28,89.2
12703,15789,185.27,96.36,20.506,20.1,4521.7,98.34,89.2
12704,15790,188.76,96.84,20.732,20.2,4501.3,105.79,89.2
12705,15791,213.8,97.7,20.619,20.6,4497.3,104.3,89.2
12706,15792,217.2,91.62,21.184,20.8,4586.9,99.83,89.2
12707,15793,199.16,101.64,20.732,20.5,4502.9,113.24,89.2
12708,15794,182.13,95.67,20.449,20.2,4407.7,113.24,89.2
12709,15795,205.81,97.57,21.014,20.2,4431.3,108.77,89.2
12710,15796,217.36,97.62,20.845,20.7,4541.7,108.77,89.2
12711,15797,215.4,92.43,21.353,20.8,4576.7,104.3,89.2
12712,15798,197.05,97.43,20.845,20.3,4532.1,104.3,89.2
12713,15799,187.92,94.72,20.845,20.4,4541.4,120.69,89.2
12714,15800,188.99,98.15,20.449,20.4,4504.2,113.24,89.2
12715,15801,207.73,95.86,20.393,20.5,4568.7,113.24,89.2
12716,15802,205.94,98.96,20.393,21.5,4575.6,101.32,89.2
12717,15803,146.59,95.02,17.964000000000006,20.5,4101.0,113.24,89.2
12718,15804,187.1,99.58,18.924,19.8,3919.6,108.77,89.2
12719,15805,236.57,96.23,20.393,20.4,4036.1,110.26,89.2
12720,15806,237.82,98.29,20.958,20.7,4365.2,104.3,89.2
12721,15807,159.53,98.96,19.659,19.6,4186.8,104.3,89.2
12722,15808,181.32,91.7,19.546,19.6,4267.4,116.22,89.2
12723,15809,202.4,97.37,19.941,20.4,4267.4,108.77,89.2
12724,15817,183.23,94.02,19.828,20.2,4454.6,111.75,89.2
12725,15818,195.81,96.56,20.336,20.4,4349.1,107.28,89.2
12726,15819,210.23,93.94,21.071,20.9,4390.4,102.81,89.2
12727,15820,210.32,97.01,20.336,20.9,4475.7,105.79,89.2
12728,15821,171.64,99.32,19.997,20.1,4502.1,105.79,89.2
12729,15822,195.81,95.56,20.054,20.2,4336.3,107.28,89.2
12730,15823,200.1,98.15,19.771,20.5,4442.2,107.28,89.2
12731,15824,200.94,94.27,20.167,20.9,4412.2,104.3,89.2
12732,15825,174.51,97.34,19.828,20.6,4385.3,113.24,89.2
12733,15826,166.97,94.91,20.054,20.1,4222.3,102.81,89.2
12734,15827,173.39,100.8,19.715,20.4,4205.0,122.18,89.2
12735,15828,189.81,95.56,20.167,20.8,4250.2,105.79,89.2
12736,15829,187.5,100.55,20.393,20.7,4342.7,105.79,89.2
12737,15830,159.79,96.34,19.941,20.1,4274.8,120.69,89.2
12738,15831,159.6,97.15,19.715,20.4,4130.5,102.81,89.2
12739,15832,182.19,98.1,20.11,20.8,4122.1,116.22,89.2
12740,15833,177.89,103.04,20.223,21.1,4150.1,122.18,89.2
12741,15834,154.33,98.93,17.567999999999998,20.5,3454.0,128.14,89.2
12742,15835,164.1,95.97,18.133,21.2,3487.3,111.75,89.2
12743,15836,199.33,102.62,19.263,20.6,3863.5,119.2,89.2
12744,15837,174.94,96.76,18.924,20.3,3872.8,119.2,89.2
12745,15838,162.91,99.58,18.924,20.5,3797.2,120.69,89.2
12746,15839,163.19,95.69,19.715,20.8,3942.9,111.75,89.2
12747,15840,143.58,98.6,19.546,20.4,3857.0,120.69,89.2
12748,15841,137.54,97.7,19.037,20.3,3806.1,125.16,89.2
12749,15842,157.89,95.81,19.659,20.6,3838.0,128.14,89.2
12750,15843,156.26,98.82,19.602,20.8,3860.6,107.28,89.2
12751,15844,128.73,95.08,18.19,20.3,3743.8,107.28,89.2
12752,15845,159.78,97.12,19.207,20.7,3637.9,119.2,89.2
12753,15846,162.67,97.37,19.546,20.8,3745.3,120.69,89.2
12754,15847,133.47,97.15,18.19,20.3,3836.7,119.2,89.2
12755,15848,153.58,99.18,19.037,20.4,3708.2,126.65,89.2
12756,15849,159.66,94.75,19.376,20.9,3770.4,111.75,89.2
12757,15850,143.87,98.79,18.755,20.7,3826.0,126.65,89.2
12758,15851,131.25,95.97,18.077,20.3,3790.3,126.65,89.2
12759,15852,156.58,97.4,18.924,20.8,3635.6,119.2,89.2
12760,15853,156.45,100.8,18.698,20.7,3819.5,116.22,89.2
12761,15854,125.64,96.42,18.359,20.3,3661.8,122.18,89.2
12762,15855,145.67,99.88,18.529,20.7,3633.3,134.1,89.2
12763,15856,145.0,96.98,18.868,20.7,3735.9,126.65,89.2
12764,15857,88.69,96.62,15.422,15.2,1516.1,123.67,89.2
12765,15858,145.37,94.19,17.342,17.1,2560.2,123.67,89.2
12766,15859,190.28,97.79,18.981,19.2,3008.8,123.67,89.2
12767,15860,219.38,93.41,20.223,20.3,3607.7,119.2,89.2
12768,15861,215.04,101.19,21.071,20.6,3970.6,119.2,89.2
12769,15862,176.65,101.19,20.675,20.7,4084.7,132.61,89.2
12770,15863,175.13,97.12,20.732,20.7,4258.1,132.61,89.2
12771,15864,146.59,99.21,19.715,20.6,4187.2,119.2,89.2
12772,15865,127.66,99.99,18.19,20.3,3872.0,125.16,89.2
12773,15866,159.56,91.98,18.698,21.0,3696.8,132.61,89.2
12774,15867,185.82,99.13,19.884,19.9,3925.0,116.22,89.2
12775,15868,176.36,93.52,19.884,19.8,4078.1,116.22,89.2
12776,15869,162.52,97.65,20.336,19.9,4104.7,111.75,89.2
12777,15870,166.91,94.33,20.223,20.1,4061.5,126.65,89.2
12778,15871,163.74,99.38,20.28,20.0,4132.8,119.2,89.7
12779,15872,159.8,90.87,20.393,20.1,4104.6,119.2,89.7
12780,15873,161.16,99.77,20.449,20.2,4209.3,114.73,89.7
12781,15874,155.77,97.15,20.28,20.2,4217.5,122.18,89.7
12782,15875,153.54,98.32,19.884,19.9,4128.3,122.18,89.7
12783,15876,159.27,98.4,19.659,19.9,4105.2,122.18,89.7
12784,15877,171.15,98.68,20.11,20.3,4073.4,128.14,89.7
12785,15878,169.38,92.48,20.619,20.3,4073.4,134.1,89.7
12786,15879,148.05,100.36,19.376,20.0,4133.8,116.22,89.7
12787,15880,159.16,96.09,19.715,20.0,4101.4,128.14,89.7
12788,15881,181.83,95.22,20.393,20.4,4106.4,114.73,89.7
12789,15882,180.36,100.8,20.336,20.3,4175.5,119.2,89.7
12790,15883,138.94,98.54,20.167,19.7,4167.0,119.2,89.7
12791,15884,165.16,99.18,20.054,20.0,4014.9,119.2,89.7
12792,15885,181.75,96.76,20.393,20.4,4242.3,119.2,89.7
12793,15886,170.91,99.21,20.223,20.4,4166.3,125.16,89.7
12794,15887,146.4,94.69,19.715,19.7,4073.4,113.24,89.7
12795,15888,173.28,99.18,19.941,20.0,4040.9,107.28,89.7
12796,15889,181.32,93.27,20.336,20.5,4143.8,122.18,89.7
12797,15890,164.37,97.82,20.336,20.4,4181.0,122.18,89.7
12798,15891,158.35,98.24,19.602,19.7,4159.4,120.69,89.7
12799,15892,174.13,98.82,20.167,19.9,4185.1,107.28,89.7
12800,15893,183.39,98.82,20.393,20.4,4225.3,113.24,89.7
12801,15894,162.54,99.83,20.28,20.0,4209.1,107.28,89.7
12802,15895,156.63,96.95,20.167,20.8,4158.8,110.26,89.7
12803,15896,155.62,103.09,19.941,20.5,4137.3,114.73,89.7
12804,15897,126.69,101.22,17.738,19.6,3669.6,107.28,89.7
12805,15898,162.96,96.17,17.625,18.0,3559.1,113.24,89.7
12806,15899,199.67,97.29,18.359,19.2,3664.9,104.3,89.7
12807,15900,203.52,99.55,19.32,19.4,3998.3,104.3,89.7
12808,15901,120.15,98.93,18.303,18.1,3894.5,107.28,89.7
12809,15902,161.46,100.3,18.585,18.2,3841.8,99.83,89.7
12810,15905,150.5,97.87,18.529,18.2,3936.7,107.28,89.7
12811,15906,177.5,96.09,18.868,18.9,3902.9,110.26,89.7
12812,15908,186.53,98.51,19.433,19.6,4242.7,107.28,89.7
12813,15909,152.51,101.53,18.981,19.0,4118.1,110.26,89.7
12814,15910,172.9,99.04,19.433,19.3,4081.4,110.26,89.7
12815,15911,190.55,99.46,19.715,19.8,4130.3,95.36,89.7
12816,15912,194.44,93.46,19.997,20.1,4243.0,108.77,89.7
12817,15913,169.48,99.35,19.376,19.5,4280.9,108.77,89.7
12818,15914,175.16,98.6,20.054,20.0,4214.5,98.34,89.7
12819,15915,188.52,101.72,20.28,20.0,4262.8,108.77,89.7
12820,15916,204.86,95.56,20.167,20.4,4309.0,104.3,89.7
12821,15917,196.12,97.57,20.223,20.3,4332.9,102.81,89.7
12822,15918,158.94,97.87,19.546,19.8,4197.8,111.75,89.7
12823,15919,184.74,98.18,19.884,20.0,4216.7,110.26,89.7
12824,15920,199.91,97.59,20.393,20.4,4347.8,110.26,89.7
12825,15921,194.44,97.48,20.336,20.3,4314.0,110.26,89.7
12826,15922,166.67,98.32,19.997,19.8,4235.1,110.26,89.7
12827,15923,184.39,96.2,20.336,20.1,4317.7,119.2,89.7
12828,15924,186.72,98.35,20.28,20.2,4340.8,116.22,89.7
12829,15925,184.49,94.66,20.562,20.4,4343.0,105.79,89.7
12830,15926,171.26,97.82,19.884,19.9,4285.9,110.26,89.7
12831,15927,167.47,103.65,19.376,20.7,4326.0,119.2,89.7
12832,15928,154.79,99.94,17.285999999999998,20.4,3793.3,107.28,89.7
12833,15929,159.01,94.83,18.02,20.4,3695.5,110.26,89.7
12834,15930,206.1,96.9,19.602,19.9,3884.5,105.79,89.7
12835,15931,189.09,96.84,18.981,19.9,3992.2,113.24,89.7
12836,15932,175.97,99.94,19.602,20.1,4040.1,114.73,89.7
12837,15933,178.93,96.5,19.828,20.3,4102.6,96.85,89.7
12838,15934,154.57,100.11,18.981,19.6,4118.9,96.85,89.7
12839,15935,175.14,97.73,19.207,19.6,3939.5,110.26,89.7
12840,15936,196.44,98.57,19.659,20.5,3993.6,114.73,89.7
12841,15937,186.36,99.18,19.32,20.3,4079.0,114.73,89.7
12842,15938,140.02,99.18,18.585,19.8,3914.7,114.73,89.7
12843,15939,170.46,99.02,19.771,19.6,3927.6,114.73,89.7
12844,15940,191.39,98.15,19.602,20.6,3925.3,108.77,89.7
12845,15941,179.53,97.93,20.223,20.2,4055.2,101.32,89.7
12846,15942,152.42,98.49,18.698,19.7,3934.2,116.22,89.7
12847,15943,169.17,98.68,19.32,20.3,3810.7,105.79,89.7
12848,15944,172.25,100.25,19.433,20.5,4008.0,105.79,89.7
12849,15945,159.11,98.37,19.828,20.5,3899.7,123.67,89.7
12850,15946,140.92,95.05,18.811,19.7,3786.0,123.67,89.7
12851,15947,163.91,98.4,19.263,20.2,3693.8,101.32,89.7
12852,15948,167.71,94.63,19.263,20.4,3795.1,117.71,89.7
12853,15949,155.66,99.46,18.755,20.1,3870.4,117.71,89.7
12854,15950,15.44,99.07,11.467,9.9,1798.1,113.24,89.7
12855,15951,151.4,98.85,12.767,12.4,2039.8,119.2,89.7
12856,15952,188.75,98.29,14.236,14.7,2178.1,119.2,89.7
12857,15953,244.47,87.49,17.964000000000006,17.5,2688.5,122.18,89.7
12858,15954,272.12,94.13,20.449,19.2,3175.2,122.18,89.7
12859,15955,275.17,98.37,21.071,20.1,3971.2,110.26,89.7
12860,15956,241.52,94.41,20.506,20.0,4135.6,120.69,89.7
12861,15957,191.89,98.91,20.223,20.0,4157.5,120.69,89.7
12862,15958,213.21,98.91,20.788,21.2,4277.6,116.22,89.7
12863,15959,191.65,99.41,19.715,20.4,4238.5,126.65,89.7
12864,15960,179.56,96.06,18.19,20.1,3981.7,126.65,90.7
12865,15961,225.26,97.59,19.094,19.0,3923.3,119.2,90.7
12866,15962,258.73,97.9,19.771,20.0,4095.9,117.71,90.7
12867,15963,260.86,94.41,20.167,20.1,4265.9,117.71,90.7
12868,15964,225.19,102.34,19.489,19.7,4168.0,123.67,90.7
12869,15965,47.61,30.32,10.338,12.2,1274.8,123.67,90.7
12870,15966,49.75,30.54,10.281,14.4,1715.9,117.71,90.7
12871,15967,49.84,30.26,9.999,17.5,1630.2,126.65,90.7
12872,15968,49.36,30.43,11.75,18.2,1691.8,126.65,90.7
12873,15969,32.2,30.4,11.75,18.2,1760.2,131.12,90.7
12874,15970,27.71,30.48,11.75,18.2,1794.3,125.16,90.7
12875,15971,29.78,30.48,11.581,18.3,1795.9,125.16,90.7
12876,15972,28.54,30.43,12.88,18.4,1875.5,132.61,90.7
12877,15973,26.51,30.65,11.129,18.3,1701.4,132.61,90.7
12878,15974,30.36,30.48,9.999,18.3,1729.4,134.1,90.7
12879,15975,33.23,30.51,12.88,18.3,1788.4,129.63,90.7
12880,15976,63.81,30.34,11.919,18.8,1676.0,140.06,90.7
12881,15977,31.82,30.32,11.524,18.8,1671.2,131.12,90.7
12882,15978,53.67,30.4,11.015,19.3,1780.0,131.12,90.7
12883,15979,33.7,30.32,11.185,19.2,1563.9,140.06,90.7
12884,15980,32.18,30.34,10.733,19.1,1638.8,135.59,90.7
12885,15981,82.72,101.72,13.501,11.7,2135.5,132.61,90.7
12886,15982,130.34,95.11,14.123,12.3,2214.8,132.61,90.7
12887,15983,176.23,100.41,14.744000000000002,14.2,2413.8,132.61,90.7
12888,15984,226.09,87.82,17.23,15.6,2749.0,126.65,90.7
12889,15985,266.38,97.93,19.037,17.3,3195.6,138.57,90.7
12890,15986,275.96,97.31,20.449,19.1,3611.6,138.57,90.7
12891,15987,274.93,90.0,21.636,19.5,3831.1,128.14,90.7
12892,15988,242.72,100.5,20.393,19.2,4129.8,120.69,90.7
12893,15989,205.88,93.94,19.941,18.8,4129.8,120.69,90.7
12894,15990,207.77,97.43,20.223,19.5,4070.0,123.67,90.7
12895,15991,196.98,95.86,18.472,19.8,3636.6,123.67,90.7
12896,15992,194.53,92.04,19.32,18.2,3587.4,116.22,90.7
12897,15993,243.57,98.4,19.433,18.6,3596.8,116.22,90.7
12898,15994,234.96,93.43,19.32,18.5,3918.2,116.22,90.7
12899,15995,214.86,96.09,19.828,18.7,3906.9,128.14,90.7
12900,15996,239.8,99.07,20.28,19.2,3999.9,125.16,90.7
12901,15997,238.53,90.47,20.506,19.2,4113.9,125.16,90.7
12902,16004,207.87,95.67,20.11,19.4,4102.6,126.65,90.7
12903,16005,219.88,90.64,20.336,19.6,4054.9,126.65,90.7
12904,16006,232.79,96.36,20.449,19.8,4170.2,122.18,90.7
12905,16007,241.17,94.1,20.901,20.2,4251.4,117.71,90.7
12906,16008,239.68,94.35,20.845,20.4,4250.6,134.1,90.7
12907,16009,205.64,97.31,20.167,19.8,4167.3,134.1,90.7
12908,16010,220.07,91.76,20.449,19.8,4197.9,119.2,90.7
12909,16011,219.22,97.23,20.393,19.9,4145.1,116.22,90.7
12910,16012,217.99,95.58,20.28,20.1,4109.4,116.22,90.7
12911,16013,217.89,89.97,20.619,20.2,4119.6,122.18,90.7
12912,16014,213.76,97.48,20.393,19.8,4144.1,117.71,90.7
12913,16015,200.3,95.72,19.997,19.5,4018.3,117.71,90.7
12914,16016,214.62,98.15,20.223,19.8,3992.6,138.57,90.7
12915,16017,225.04,98.04,20.167,20.5,4027.9,111.75,90.7
12916,16018,224.41,93.41,20.845,20.5,4071.2,123.67,90.7
12917,16019,198.83,98.04,19.997,20.1,4056.8,143.04,90.7
12918,16020,199.99,96.14,19.715,19.7,3953.4,143.04,90.7
12919,16021,199.69,99.91,19.884,20.8,3953.4,120.69,90.7
12920,16022,161.44,98.4,18.416,20.1,3826.9,128.14,90.7
12921,16023,179.19,92.04,18.585,20.4,3633.9,128.14,90.7
12922,16024,225.46,98.77,19.376,19.2,3763.3,119.2,90.7
12923,16025,223.62,95.56,19.659,19.0,3767.8,131.12,90.7
12924,16026,190.9,97.43,18.868,18.8,3787.1,122.18,90.7
12925,16027,208.29,89.53,19.659,19.2,3755.3,122.18,90.7
12926,16028,197.91,98.32,19.32,18.9,3851.8,122.18,90.7
12927,16029,166.12,97.15,18.755,18.2,3705.5,123.67,90.7
12928,16030,213.19,93.38,19.32,19.4,3524.1,123.67,90.7
12929,16031,225.33,98.4,19.489,19.7,3827.6,113.24,90.7
12930,16032,213.06,93.71,19.602,19.9,4001.8,122.18,90.7
12931,16033,178.8,100.22,19.433,19.2,3859.4,128.14,90.7
12932,16034,197.49,93.24,19.207,19.4,3867.9,108.77,90.7
12933,16035,201.49,97.82,19.15,19.5,3789.6,129.63,90.7
12934,16036,227.11,99.6,19.376,20.0,3873.7,129.63,90.7
12935,16037,225.83,94.63,19.884,20.1,3886.3,131.12,90.7
12936,16038,195.53,98.71,18.981,19.5,3899.7,110.26,90.7
12937,16039,197.26,90.25,18.868,19.5,3845.1,110.26,90.7
